Customer ID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
17415.0,79,1,507.84,2011-09-21 12:50:00,3,2,2,322,7,Others
17416.0,29,22,17298.45,2011-11-10 12:47:00,4,5,5,455,14,Champions
17417.0,548,1,164.18,2010-06-09 10:00:00,1,2,1,121,4,Hibernating
17418.0,41,3,670.0600000000001,2011-10-28 13:00:00,4,3,3,433,10,Potential Loyalists
17419.0,10,18,6126.25,2011-11-28 13:47:00,5,5,5,555,15,Champions
17420.0,49,6,953.58,2011-10-20 14:52:00,4,4,3,443,11,Loyal Customers
17421.0,385,3,1059.41,2010-11-18 16:57:00,2,3,3,233,8,At Risk
17422.0,15,11,3594.76,2011-11-23 13:27:00,5,5,5,555,15,Champions
17423.0,45,3,1118.95,2011-10-24 13:36:00,4,3,3,433,10,Potential Loyalists
17425.0,18,2,759.1700000000001,2011-11-20 15:30:00,4,3,3,433,10,Potential Loyalists
17426.0,7,13,8077.77,2011-12-01 18:07:00,5,5,5,555,15,Champions
17427.0,71,1,100.8,2011-09-29 11:29:00,3,2,1,321,6,Others
17428.0,0,45,31466.760000000002,2011-12-09 09:45:00,5,5,5,555,15,Champions
17429.0,127,5,1357.46,2011-08-03 13:22:00,3,4,4,344,11,Loyal Customers
17430.0,32,4,622.57,2011-11-07 09:24:00,4,4,3,443,11,Loyal Customers
17431.0,312,1,403.3,2011-01-30 14:36:00,2,2,2,222,6,Hibernating
17432.0,17,9,1728.99,2011-11-21 17:33:00,5,5,4,554,14,Champions
17433.0,87,2,569.96,2011-09-12 14:24:00,3,3,2,332,8,Potential Loyalists
17434.0,1,7,2373.82,2011-12-07 13:16:00,5,4,4,544,13,Champions
17435.0,410,1,331.35,2010-10-24 13:55:00,1,2,2,122,5,Hibernating
17436.0,1,5,534.0600000000001,2011-12-08 12:30:00,5,4,2,542,11,Loyal Customers
17437.0,529,1,369.68,2010-06-28 11:11:00,1,2,2,122,5,Hibernating
17438.0,253,5,1422.77,2011-03-31 10:26:00,2,4,4,244,10,At Risk
17439.0,655,1,325.74,2010-02-22 12:48:00,1,2,2,122,5,Hibernating
17440.0,156,4,323.58,2011-07-06 11:54:00,3,4,2,342,9,Loyal Customers
17441.0,731,1,293.35,2009-12-07 13:32:00,1,2,2,122,5,Hibernating
17442.0,36,15,4620.3,2011-11-03 09:17:00,4,5,5,455,14,Champions
17443.0,219,1,534.24,2011-05-04 10:47:00,2,2,2,222,6,Hibernating
17444.0,147,3,2940.04,2011-07-15 12:05:00,3,3,5,335,11,Big Spenders
17446.0,176,2,120.89999999999999,2011-06-16 10:42:00,3,3,1,331,7,Potential Loyalists
17447.0,39,2,541.53,2011-10-30 14:18:00,4,3,2,432,9,Potential Loyalists
17448.0,496,46,14523.67,2010-07-30 14:07:00,1,5,5,155,11,At Risk
17449.0,1,13,4868.15,2011-12-07 16:56:00,5,5,5,555,15,Champions
17450.0,7,51,244784.25,2011-12-01 13:29:00,5,5,5,555,15,Champions
17451.0,0,7,1721.4,2011-12-08 15:02:00,5,4,4,544,13,Champions
17453.0,17,2,486.72,2011-11-22 09:42:00,5,3,2,532,10,Potential Loyalists
17454.0,191,10,1547.94,2011-05-31 13:58:00,2,5,4,254,11,At Risk
17455.0,203,1,131.7,2011-05-20 12:31:00,2,2,1,221,5,Hibernating
17456.0,364,2,975.5600000000001,2010-12-09 15:23:00,2,3,3,233,8,At Risk
17457.0,126,14,5984.81,2011-08-05 12:48:00,3,5,5,355,13,Loyal Customers
17458.0,14,2,529.58,2011-11-24 13:01:00,5,3,2,532,10,Potential Loyalists
17459.0,42,2,657.3,2011-10-27 13:25:00,4,3,3,433,10,Potential Loyalists
17460.0,93,16,2157.9700000000003,2011-09-06 15:04:00,3,5,4,354,12,Loyal Customers
17461.0,22,3,735.82,2011-11-17 10:21:00,4,3,3,433,10,Potential Loyalists
17462.0,59,2,675.69,2011-10-10 13:56:00,3,3,3,333,9,Potential Loyalists
17463.0,15,7,2535.26,2011-11-23 13:40:00,5,4,4,544,13,Champions
17464.0,157,3,907.1400000000001,2011-07-04 13:19:00,3,3,3,333,9,Potential Loyalists
17465.0,425,7,2542.79,2010-10-10 11:56:00,1,4,4,144,9,At Risk
17466.0,9,2,763.28,2011-11-29 13:15:00,5,3,3,533,11,Potential Loyalists
17467.0,394,1,102.6,2010-11-09 12:58:00,2,2,1,221,5,Hibernating
17468.0,9,3,194.8,2011-11-29 15:33:00,5,3,1,531,9,Potential Loyalists
17469.0,15,17,5051.25,2011-11-23 13:15:00,5,5,5,555,15,Champions
17470.0,44,11,2626.47,2011-10-26 12:42:00,4,5,4,454,13,Champions
17471.0,474,1,321.65000000000003,2010-08-22 11:53:00,1,2,2,122,5,Hibernating
17472.0,190,4,922.35,2011-06-01 14:57:00,2,4,3,243,9,At Risk
17473.0,408,2,607.0,2010-10-27 11:45:00,2,3,2,232,7,Others
17474.0,599,1,1047.0,2010-04-19 10:43:00,1,2,3,123,6,Hibernating
17475.0,78,1,194.37,2011-09-21 14:55:00,3,2,1,321,6,Others
17476.0,395,2,489.86,2010-11-09 10:21:00,2,3,2,232,7,Others
17477.0,612,2,1144.3,2010-04-06 10:06:00,1,3,3,133,7,At Risk
17478.0,407,2,1272.8000000000002,2010-10-27 15:01:00,2,3,4,234,9,At Risk
17479.0,632,1,389.26000000000005,2010-03-17 09:26:00,1,2,2,122,5,Hibernating
17480.0,77,2,882.23,2011-09-23 11:39:00,3,3,3,333,9,Potential Loyalists
17481.0,3,4,1255.59,2011-12-06 12:28:00,5,4,4,544,13,Champions
17482.0,486,2,775.64,2010-08-09 15:33:00,1,3,3,133,7,At Risk
17483.0,64,4,591.73,2011-10-05 13:10:00,3,4,2,342,9,Loyal Customers
17484.0,575,2,209.57,2010-05-12 15:41:00,1,3,1,131,5,Others
17486.0,260,1,396.87,2011-03-23 14:00:00,2,2,2,222,6,Hibernating
17487.0,727,1,160.55,2009-12-11 15:06:00,1,2,1,121,4,Hibernating
17488.0,640,1,336.5,2010-03-08 14:07:00,1,2,2,122,5,Hibernating
17489.0,58,2,376.64,2011-10-12 08:56:00,3,3,2,332,8,Potential Loyalists
17490.0,0,9,2750.5,2011-12-09 09:08:00,5,5,4,554,14,Champions
17491.0,0,17,5653.67,2011-12-08 16:18:00,5,5,5,555,15,Champions
17492.0,247,3,1122.42,2011-04-05 15:21:00,2,3,3,233,8,At Risk
17493.0,384,1,100.91,2010-11-19 16:57:00,2,2,1,221,5,Hibernating
17494.0,501,1,54.7,2010-07-26 10:06:00,1,2,1,121,4,Hibernating
17495.0,7,3,806.72,2011-12-02 12:08:00,5,3,3,533,11,Potential Loyalists
17496.0,358,4,1412.89,2010-12-16 08:39:00,2,4,4,244,10,At Risk
17497.0,389,2,287.25,2010-11-14 14:17:00,2,3,2,232,7,Others
17498.0,75,1,272.21999999999997,2011-09-25 12:25:00,3,2,1,321,6,Others
17499.0,289,2,1341.3899999999999,2011-02-23 09:14:00,2,3,4,234,9,At Risk
17500.0,16,3,1138.0,2011-11-22 14:25:00,5,3,3,533,11,Potential Loyalists
17501.0,220,2,288.6,2011-05-03 09:47:00,2,3,2,232,7,Others
17502.0,8,4,689.1,2011-11-30 13:13:00,5,4,3,543,12,Loyal Customers
17503.0,2,2,558.96,2011-12-07 09:18:00,5,3,2,532,10,Potential Loyalists
17504.0,205,18,9490.17,2011-05-17 12:59:00,2,5,5,255,12,At Risk
17505.0,161,5,2435.48,2011-07-01 12:50:00,3,4,4,344,11,Loyal Customers
17506.0,75,1,302.2,2011-09-25 11:39:00,3,2,2,322,7,Others
17507.0,261,2,605.58,2011-03-23 11:48:00,2,3,2,232,7,Others
17508.0,280,8,4579.23,2011-03-04 08:10:00,2,5,5,255,12,At Risk
17509.0,57,8,6083.64,2011-10-13 10:26:00,4,5,5,455,14,Champions
17510.0,24,2,514.56,2011-11-15 10:00:00,4,3,2,432,9,Potential Loyalists
17511.0,2,60,172132.87,2011-12-07 10:12:00,5,5,5,555,15,Champions
17512.0,28,18,5467.820000000001,2011-11-11 12:11:00,4,5,5,455,14,Champions
17513.0,71,3,1158.8,2011-09-28 16:42:00,3,3,3,333,9,Potential Loyalists
17514.0,127,2,522.0,2011-08-03 15:45:00,3,3,2,332,8,Potential Loyalists
17515.0,30,9,1602.51,2011-11-08 14:04:00,4,5,4,454,13,Champions
17516.0,14,6,947.5,2011-11-24 16:51:00,5,4,3,543,12,Loyal Customers
17517.0,308,1,153.94,2011-02-04 11:48:00,2,2,1,221,5,Hibernating
17518.0,425,2,329.42,2010-10-10 12:40:00,1,3,2,132,6,Others
17519.0,16,15,4774.17,2011-11-22 16:43:00,5,5,5,555,15,Champions
17520.0,53,1,546.81,2011-10-17 12:04:00,4,2,2,422,8,New Customers
17521.0,29,5,1278.06,2011-11-10 11:22:00,4,4,4,444,12,Champions
17522.0,1,5,1070.71,2011-12-08 12:31:00,5,4,3,543,12,Loyal Customers
17523.0,10,4,652.74,2011-11-28 13:20:00,5,4,3,543,12,Loyal Customers
17524.0,360,3,539.14,2010-12-13 14:32:00,2,3,2,232,7,Others
17525.0,359,3,1161.9,2010-12-15 12:05:00,2,3,3,233,8,At Risk
17526.0,4,12,3939.24,2011-12-05 11:05:00,5,5,5,555,15,Champions
17527.0,53,4,939.37,2011-10-17 12:32:00,4,4,3,443,11,Loyal Customers
17528.0,0,8,3628.5,2011-12-08 13:27:00,5,5,5,555,15,Champions
17529.0,609,2,1240.25,2010-04-08 17:51:00,1,3,4,134,8,At Risk
17530.0,0,12,2791.69,2011-12-08 18:42:00,5,5,4,554,14,Champions
17531.0,189,3,1266.82,2011-06-02 19:17:00,2,3,4,234,9,At Risk
17532.0,385,1,65.34,2010-11-19 08:13:00,2,2,1,221,5,Hibernating
17533.0,434,1,34.8,2010-10-01 09:14:00,1,2,1,121,4,Hibernating
17534.0,53,5,1668.83,2011-10-17 12:47:00,4,4,4,444,12,Champions
17535.0,279,1,164.4,2011-03-04 15:20:00,2,2,1,221,5,Hibernating
17536.0,176,3,364.83,2011-06-15 13:23:00,3,3,2,332,8,Potential Loyalists
17537.0,29,2,887.6700000000001,2011-11-10 10:56:00,4,3,3,433,10,Potential Loyalists
17538.0,25,1,98.42,2011-11-14 12:12:00,4,2,1,421,7,New Customers
17539.0,617,4,1176.84,2010-04-01 12:07:00,1,4,3,143,8,At Risk
17540.0,24,6,1590.6000000000001,2011-11-15 11:56:00,4,4,4,444,12,Champions
17541.0,509,1,119.86,2010-07-18 11:36:00,1,2,1,121,4,Hibernating
17542.0,269,3,340.85,2011-03-15 11:45:00,2,3,2,232,7,Others
17543.0,549,1,120.05,2010-06-08 12:41:00,1,2,1,121,4,Hibernating
17544.0,389,3,944.82,2010-11-14 15:08:00,2,3,3,233,8,At Risk
17545.0,42,6,1409.8600000000001,2011-10-27 14:04:00,4,4,4,444,12,Champions
17547.0,375,2,727.85,2010-11-29 09:41:00,2,3,3,233,8,At Risk
17548.0,233,4,731.26,2011-04-20 12:01:00,2,4,3,243,9,At Risk
17549.0,23,2,148.86,2011-11-16 09:59:00,4,3,1,431,8,Potential Loyalists
17550.0,196,9,2506.64,2011-05-26 14:09:00,2,5,4,254,11,At Risk
17551.0,358,1,290.34,2010-12-15 14:12:00,2,2,2,222,6,Hibernating
17552.0,59,12,2786.77,2011-10-10 17:00:00,3,5,4,354,12,Loyal Customers
17553.0,129,4,3757.6,2011-08-02 10:00:00,3,4,5,345,12,Loyal Customers
17554.0,0,5,1952.45,2011-12-08 14:15:00,5,4,4,544,13,Champions
17555.0,19,5,1045.74,2011-11-20 12:22:00,4,4,3,443,11,Loyal Customers
17556.0,205,2,300.67,2011-05-18 10:48:00,2,3,2,232,7,Others
17557.0,13,4,575.46,2011-11-25 12:57:00,5,4,2,542,11,Loyal Customers
17558.0,392,1,259.17,2010-11-11 14:36:00,2,2,1,221,5,Hibernating
17559.0,512,1,167.62,2010-07-15 12:02:00,1,2,1,121,4,Hibernating
17560.0,94,9,1895.8,2011-09-06 09:18:00,3,5,4,354,12,Loyal Customers
17561.0,18,4,703.02,2011-11-20 12:53:00,4,4,3,443,11,Loyal Customers
17562.0,13,7,1122.38,2011-11-25 14:21:00,5,4,3,543,12,Loyal Customers
17563.0,577,2,392.38,2010-05-10 14:54:00,1,3,2,132,6,Others
17564.0,23,3,454.01,2011-11-15 13:27:00,4,3,2,432,9,Potential Loyalists
17565.0,586,1,131.83,2010-05-02 11:54:00,1,2,1,121,4,Hibernating
17566.0,7,2,869.77,2011-12-01 19:54:00,5,3,3,533,11,Potential Loyalists
17567.0,6,9,4838.08,2011-12-02 15:48:00,5,5,5,555,15,Champions
17568.0,632,1,374.45,2010-03-16 16:45:00,1,2,2,122,5,Hibernating
17569.0,331,1,344.14,2011-01-11 14:15:00,2,2,2,222,6,Hibernating
17570.0,381,1,100.0,2010-11-23 11:56:00,2,2,1,221,5,Hibernating
17571.0,49,5,1630.91,2011-10-20 15:57:00,4,4,4,444,12,Champions
17572.0,70,10,652.21,2011-09-29 17:53:00,3,5,3,353,11,Loyal Customers
17573.0,28,3,380.6,2011-11-10 13:01:00,4,3,2,432,9,Potential Loyalists
17574.0,242,1,185.65,2011-04-11 09:47:00,2,2,1,221,5,Hibernating
17575.0,666,1,171.7,2010-02-10 13:48:00,1,2,1,121,4,Hibernating
17576.0,7,41,8711.95,2011-12-01 17:56:00,5,5,5,555,15,Champions
17577.0,644,2,348.75,2010-03-04 13:01:00,1,3,2,132,6,Others
17578.0,217,7,1047.33,2011-05-05 18:38:00,2,4,3,243,9,At Risk
17579.0,4,4,753.28,2011-12-05 12:28:00,5,4,3,543,12,Loyal Customers
17580.0,252,5,541.02,2011-04-01 12:41:00,2,4,2,242,8,Others
17581.0,0,43,17951.17,2011-12-09 12:21:00,5,5,5,555,15,Champions
17582.0,235,5,1446.95,2011-04-17 13:18:00,2,4,4,244,10,At Risk
17583.0,559,1,135.95,2010-05-28 14:24:00,1,2,1,121,4,Hibernating
17584.0,6,6,5309.42,2011-12-02 17:12:00,5,4,5,545,14,Champions
17585.0,108,7,2064.71,2011-08-22 13:30:00,3,4,4,344,11,Loyal Customers
17586.0,618,1,167.4,2010-03-30 13:12:00,1,2,1,121,4,Hibernating
17587.0,627,1,176.71,2010-03-21 14:16:00,1,2,1,121,4,Hibernating
17588.0,99,7,2939.55,2011-08-31 13:37:00,3,4,5,345,12,Loyal Customers
17589.0,59,18,13837.94,2011-10-10 16:58:00,3,5,5,355,13,Loyal Customers
17590.0,1,3,1468.02,2011-12-07 12:55:00,5,3,4,534,12,Big Spenders
17591.0,72,8,2339.32,2011-09-27 13:42:00,3,5,4,354,12,Loyal Customers
17592.0,738,1,148.3,2009-12-01 10:49:00,1,2,1,121,4,Hibernating
17593.0,3,11,8092.32,2011-12-06 10:30:00,5,5,5,555,15,Champions
17594.0,84,4,2497.88,2011-09-15 16:34:00,3,4,4,344,11,Loyal Customers
17595.0,11,2,386.69,2011-11-27 16:08:00,5,3,2,532,10,Potential Loyalists
17596.0,22,13,4491.46,2011-11-16 14:11:00,4,5,5,455,14,Champions
17597.0,213,5,3484.09,2011-05-10 11:54:00,2,4,5,245,11,At Risk
17598.0,380,1,409.98,2010-11-23 17:43:00,2,2,2,222,6,Hibernating
17599.0,477,1,52.05,2010-08-19 12:50:00,1,2,1,121,4,Hibernating
17600.0,17,1,161.67000000000002,2011-11-22 09:43:00,5,2,1,521,8,New Customers
17601.0,238,2,413.08,2011-04-14 18:02:00,2,3,2,232,7,Others
17602.0,1,14,7354.43,2011-12-07 13:53:00,5,5,5,555,15,Champions
17603.0,77,4,1788.38,2011-09-22 14:18:00,3,4,4,344,11,Loyal Customers
17604.0,216,6,942.38,2011-05-06 13:43:00,2,4,3,243,9,At Risk
17605.0,589,1,160.75,2010-04-28 14:45:00,1,2,1,121,4,Hibernating
17606.0,736,1,87.30000000000001,2009-12-02 13:32:00,1,2,1,121,4,Hibernating
17607.0,375,1,333.81,2010-11-28 13:11:00,2,2,2,222,6,Hibernating
17608.0,32,4,488.06,2011-11-06 13:06:00,4,4,2,442,10,Loyal Customers
17609.0,40,11,1887.8999999999999,2011-10-30 12:28:00,4,5,4,454,13,Champions
17610.0,539,5,1511.94,2010-06-17 16:34:00,1,4,4,144,9,At Risk
17611.0,6,28,8337.53,2011-12-02 13:29:00,5,5,5,555,15,Champions
17612.0,52,18,5394.86,2011-10-17 14:59:00,4,5,5,455,14,Champions
17613.0,22,14,4544.55,2011-11-17 10:51:00,4,5,5,455,14,Champions
17614.0,56,1,386.32,2011-10-13 16:01:00,4,2,2,422,8,New Customers
17615.0,129,6,721.8000000000001,2011-08-01 14:06:00,3,4,3,343,10,Loyal Customers
17616.0,173,4,734.4,2011-06-19 10:11:00,3,4,3,343,10,Loyal Customers
17617.0,558,1,385.19,2010-05-30 12:48:00,1,2,2,122,5,Hibernating
17618.0,5,11,4001.64,2011-12-04 11:50:00,5,5,5,555,15,Champions
17619.0,311,1,214.37,2011-01-31 14:18:00,2,2,1,221,5,Hibernating
17620.0,59,1,81.44,2011-10-11 12:08:00,3,2,1,321,6,Others
17621.0,20,6,3175.12,2011-11-18 17:11:00,4,4,5,445,13,Champions
17622.0,597,2,1130.21,2010-04-21 12:36:00,1,3,3,133,7,At Risk
17623.0,32,7,2365.77,2011-11-07 11:32:00,4,4,4,444,12,Champions
17624.0,14,4,1568.63,2011-11-25 10:52:00,5,4,4,544,13,Champions
17625.0,17,8,5978.9,2011-11-21 13:36:00,5,5,5,555,15,Champions
17626.0,602,1,254.0,2010-04-16 12:15:00,1,2,1,121,4,Hibernating
17627.0,478,1,296.36,2010-08-18 11:27:00,1,2,2,122,5,Hibernating
17628.0,80,1,75.75,2011-09-19 15:21:00,3,2,1,321,6,Others
17629.0,5,10,2455.52,2011-12-04 10:56:00,5,5,4,554,14,Champions
17630.0,169,2,503.6,2011-06-23 11:58:00,3,3,2,332,8,Potential Loyalists
17631.0,1,7,998.49,2011-12-08 09:47:00,5,4,3,543,12,Loyal Customers
17633.0,30,7,2057.39,2011-11-08 13:25:00,4,4,4,444,12,Champions
17634.0,35,9,2358.59,2011-11-03 13:09:00,4,5,4,454,13,Champions
17635.0,423,3,1265.58,2010-10-11 15:12:00,1,3,4,134,8,At Risk
17636.0,18,1,285.56,2011-11-20 14:40:00,4,2,2,422,8,New Customers
17637.0,30,2,547.0600000000001,2011-11-08 12:51:00,4,3,2,432,9,Potential Loyalists
17638.0,646,2,842.4000000000001,2010-03-02 14:32:00,1,3,3,133,7,At Risk
17639.0,275,6,615.17,2011-03-08 15:22:00,2,4,3,243,9,At Risk
17640.0,86,6,3168.94,2011-09-14 09:13:00,3,4,5,345,12,Loyal Customers
17642.0,119,5,1824.49,2011-08-12 09:11:00,3,4,4,344,11,Loyal Customers
17643.0,372,2,439.7,2010-12-01 14:38:00,2,3,2,232,7,Others
17644.0,0,20,6028.6,2011-12-08 13:43:00,5,5,5,555,15,Champions
17646.0,218,12,3898.79,2011-05-04 13:17:00,2,5,5,255,12,At Risk
17647.0,64,3,331.65999999999997,2011-10-05 15:38:00,3,3,2,332,8,Potential Loyalists
17648.0,60,5,2216.37,2011-10-10 09:41:00,3,4,4,344,11,Loyal Customers
17649.0,137,3,1578.89,2011-07-24 15:53:00,3,3,4,334,10,Big Spenders
17650.0,20,1,166.07999999999998,2011-11-18 14:52:00,4,2,1,421,7,New Customers
17651.0,11,16,5703.52,2011-11-28 10:29:00,5,5,5,555,15,Champions
17652.0,24,12,4867.72,2011-11-14 12:55:00,4,5,5,455,14,Champions
17653.0,36,4,1207.56,2011-11-03 12:46:00,4,4,3,443,11,Loyal Customers
17654.0,276,1,117.55,2011-03-07 13:17:00,2,2,1,221,5,Hibernating
17655.0,10,9,2976.38,2011-11-29 11:34:00,5,5,5,555,15,Champions
17656.0,72,5,1674.69,2011-09-27 13:04:00,3,4,4,344,11,Loyal Customers
17657.0,429,1,126.0,2010-10-05 14:52:00,1,2,1,121,4,Hibernating
17658.0,25,2,595.42,2011-11-14 12:07:00,4,3,2,432,9,Potential Loyalists
17659.0,16,14,3586.9900000000002,2011-11-22 13:29:00,5,5,5,555,15,Champions
17660.0,140,2,342.22,2011-07-21 13:37:00,3,3,2,332,8,Potential Loyalists
17662.0,661,2,412.92,2010-02-16 09:38:00,1,3,2,132,6,Others
17663.0,25,17,5175.83,2011-11-14 08:56:00,4,5,5,455,14,Champions
17664.0,18,4,1166.23,2011-11-21 11:29:00,4,4,3,443,11,Loyal Customers
17665.0,492,1,563.1,2010-08-03 13:12:00,1,2,2,122,5,Hibernating
17666.0,3,5,2047.8,2011-12-06 09:06:00,5,4,4,544,13,Champions
17667.0,65,9,3950.7,2011-10-04 14:32:00,3,5,5,355,13,Loyal Customers
17668.0,0,2,347.75,2011-12-08 13:25:00,5,3,2,532,10,Potential Loyalists
17669.0,42,10,6142.35,2011-10-28 08:53:00,4,5,5,455,14,Champions
17670.0,227,1,205.7,2011-04-26 09:12:00,2,2,1,221,5,Hibernating
17671.0,15,5,2009.16,2011-11-24 12:21:00,5,4,4,544,13,Champions
17672.0,49,7,5778.63,2011-10-20 14:18:00,4,4,5,445,13,Champions
17673.0,1,13,4173.88,2011-12-08 12:50:00,5,5,5,555,15,Champions
17674.0,73,2,551.04,2011-09-26 13:35:00,3,3,2,332,8,Potential Loyalists
17675.0,0,70,37642.48,2011-12-08 18:03:00,5,5,5,555,15,Champions
17676.0,3,10,2448.64,2011-12-05 15:16:00,5,5,4,554,14,Champions
17677.0,1,54,35058.46,2011-12-08 09:56:00,5,5,5,555,15,Champions
17678.0,263,2,599.76,2011-03-21 11:52:00,2,3,2,232,7,Others
17679.0,52,7,3577.61,2011-10-18 07:43:00,4,4,5,445,13,Champions
17680.0,23,3,497.45000000000005,2011-11-16 12:42:00,4,3,2,432,9,Potential Loyalists
17681.0,596,5,731.2,2010-04-21 17:22:00,1,4,3,143,8,At Risk
17682.0,9,11,4065.28,2011-11-29 15:59:00,5,5,5,555,15,Champions
17683.0,385,3,819.01,2010-11-19 10:11:00,2,3,3,233,8,At Risk
17684.0,43,1,239.41,2011-10-27 11:10:00,4,2,1,421,7,New Customers
17685.0,16,12,5454.95,2011-11-23 11:36:00,5,5,5,555,15,Champions
17686.0,6,9,8296.81,2011-12-02 15:39:00,5,5,5,555,15,Champions
17687.0,420,1,432.68,2010-10-15 12:30:00,1,2,2,122,5,Hibernating
17688.0,393,1,304.2,2010-11-11 10:41:00,2,2,2,222,6,Hibernating
17689.0,387,2,317.08,2010-11-16 13:22:00,2,3,2,232,7,Others
17690.0,29,20,6963.8,2011-11-09 15:17:00,4,5,5,455,14,Champions
17691.0,357,4,637.55,2010-12-16 17:20:00,2,4,3,243,9,At Risk
17692.0,126,12,2975.8,2011-08-04 14:01:00,3,5,5,355,13,Loyal Customers
17693.0,136,1,200.47,2011-07-25 15:48:00,3,2,1,321,6,Others
17694.0,141,3,1695.97,2011-07-21 12:00:00,3,3,4,334,10,Big Spenders
17695.0,131,5,1746.04,2011-07-31 10:40:00,3,4,4,344,11,Loyal Customers
17696.0,37,27,7679.59,2011-11-01 13:43:00,4,5,5,455,14,Champions
17697.0,235,1,338.95,2011-04-17 15:40:00,2,2,2,222,6,Hibernating
17698.0,260,1,154.95,2011-03-24 11:34:00,2,2,1,221,5,Hibernating
17699.0,476,2,442.0,2010-08-20 09:39:00,1,3,2,132,6,Others
17700.0,16,14,6679.97,2011-11-23 11:51:00,5,5,5,555,15,Champions
17701.0,252,1,417.95,2011-04-01 12:25:00,2,2,2,222,6,Hibernating
17702.0,29,6,3144.04,2011-11-09 16:03:00,4,4,5,445,13,Champions
17703.0,34,4,1094.84,2011-11-04 15:51:00,4,4,3,443,11,Loyal Customers
17704.0,168,2,885.19,2011-06-24 09:40:00,3,3,3,333,9,Potential Loyalists
17705.0,2,11,2083.9,2011-12-06 13:45:00,5,5,4,554,14,Champions
17706.0,3,31,20272.15,2011-12-05 13:34:00,5,5,5,555,15,Champions
17707.0,184,8,609.3,2011-06-07 15:03:00,3,5,3,353,11,Loyal Customers
17708.0,187,4,884.1800000000001,2011-06-05 10:12:00,3,4,3,343,10,Loyal Customers
17709.0,169,5,671.01,2011-06-23 11:55:00,3,4,3,343,10,Loyal Customers
17710.0,423,1,293.5,2010-10-12 07:49:00,1,2,2,122,5,Hibernating
17711.0,10,2,385.1,2011-11-29 11:40:00,5,3,2,532,10,Potential Loyalists
17712.0,44,1,522.91,2011-10-26 12:28:00,4,2,2,422,8,New Customers
17713.0,381,4,1198.09,2010-11-22 16:50:00,2,4,3,243,9,At Risk
17714.0,320,5,1410.18,2011-01-23 10:32:00,2,4,4,244,10,At Risk
17715.0,200,2,489.59999999999997,2011-05-23 12:32:00,2,3,2,232,7,Others
17716.0,22,24,15956.970000000001,2011-11-17 12:00:00,4,5,5,455,14,Champions
17717.0,420,1,376.92,2010-10-14 12:54:00,1,2,2,122,5,Hibernating
17718.0,231,2,439.18,2011-04-21 13:39:00,2,3,2,232,7,Others
17719.0,37,15,5396.04,2011-11-02 10:36:00,4,5,5,455,14,Champions
17720.0,25,10,2666.91,2011-11-13 15:04:00,4,5,4,454,13,Champions
17721.0,658,1,307.21000000000004,2010-02-18 15:18:00,1,2,2,122,5,Hibernating
17722.0,95,5,3520.2200000000003,2011-09-04 15:22:00,3,4,5,345,12,Loyal Customers
17723.0,126,7,3378.4000000000005,2011-08-04 18:37:00,3,4,5,345,12,Loyal Customers
17724.0,70,3,1033.0,2011-09-29 15:26:00,3,3,3,333,9,Potential Loyalists
17725.0,15,11,3439.08,2011-11-23 16:34:00,5,5,5,555,15,Champions
17726.0,394,7,1092.06,2010-11-09 13:37:00,2,4,3,243,9,At Risk
17727.0,14,1,1060.25,2011-11-24 17:06:00,5,2,3,523,10,New Customers
17728.0,3,5,4238.76,2011-12-06 08:52:00,5,4,5,545,14,Champions
17729.0,595,1,438.65000000000003,2010-04-22 15:03:00,1,2,2,122,5,Hibernating
17730.0,2,20,7773.8,2011-12-06 15:43:00,5,5,5,555,15,Champions
17731.0,78,6,1708.99,2011-09-21 15:02:00,3,4,4,344,11,Loyal Customers
17732.0,372,8,2166.42,2010-12-02 09:29:00,2,5,4,254,11,At Risk
17733.0,38,2,692.19,2011-11-01 08:16:00,4,3,3,433,10,Potential Loyalists
17734.0,53,6,1442.32,2011-10-17 12:33:00,4,4,4,444,12,Champions
17735.0,1,26,16790.33,2011-12-07 16:47:00,5,5,5,555,15,Champions
17736.0,8,3,377.44,2011-11-30 15:36:00,5,3,2,532,10,Potential Loyalists
17737.0,8,2,168.24,2011-11-30 15:16:00,5,3,1,531,9,Potential Loyalists
17738.0,18,13,4183.56,2011-11-20 15:05:00,4,5,5,455,14,Champions
17739.0,11,18,7730.59,2011-11-28 09:12:00,5,5,5,555,15,Champions
17740.0,388,6,426.90000000000003,2010-11-15 16:33:00,2,4,2,242,8,Others
17741.0,406,2,101.1,2010-10-29 11:59:00,2,3,1,231,6,Others
17742.0,112,11,2098.48,2011-08-18 15:28:00,3,5,4,354,12,Loyal Customers
17743.0,447,1,229.2,2010-09-17 14:54:00,1,2,1,121,4,Hibernating
17744.0,3,7,2649.14,2011-12-06 12:11:00,5,4,4,544,13,Champions
17745.0,477,2,600.34,2010-08-19 12:30:00,1,3,2,132,6,Others
17746.0,239,4,904.1800000000001,2011-04-13 14:31:00,2,4,3,243,9,At Risk
17747.0,112,1,71.4,2011-08-19 08:13:00,3,2,1,321,6,Others
17748.0,526,1,358.15,2010-06-30 13:49:00,1,2,2,122,5,Hibernating
17749.0,177,3,1026.18,2011-06-14 15:45:00,3,3,3,333,9,Potential Loyalists
